country,hazard,rp,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,surge,50.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,100.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,250.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,1000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,1500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,surge,2000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,1.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,20.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,50.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,100.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,250.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,1000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,1500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,2000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,20.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,50.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,100.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,250.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,2000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Algeria,earthquake,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,38.98433694917071,0.005881373296692204,0.0,0.0,696.0590010000001,52.03338545943125,52.03338545943125,8847.148928413677
Algeria,earthquake,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,153.4086243792653,0.02314399724389024,0.0,0.0,696.0590010000001,204.75839041549264,204.75839041549264,8847.148928413677
Algeria,earthquake,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,295.8682833930394,0.04463617846200149,0.0,0.0,696.0590010000001,394.90291844857825,394.90291844857825,8847.148928413677
Algeria,earthquake,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,456.97899565873945,0.06894215145228232,0.0,0.0,696.0590010000001,609.9414813435928,609.9414813435928,8847.148928413677
Algeria,earthquake,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,749.3831499332123,0.11305571395904015,0.0,0.0,696.0590010000001,1000.2207386037653,696.0590010000001,6156.778606096643
Algeria,earthquake,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1015.128976242394,0.1531474669263937,0.0,0.0,696.0590010000001,1354.918447907113,696.0590010000001,4545.024576440057
Algeria,earthquake,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1312.6757871835514,0.19803687650303836,0.0,0.0,696.0590010000001,1752.0617397402477,696.0590010000001,3514.794887149822
Algeria,earthquake,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1497.824876095215,0.22596939998937443,0.0,0.0,696.0590010000001,1999.1849349702757,696.0590010000001,3080.32415465426
Algeria,earthquake,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,flood,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,4.015072084607565,0.0006785487272742975,0.0,0.0,696.0590010000001,5.282835047935514,5.282835047935514,7785.491057004036
Algeria,flood,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,33.87514598897103,0.005724912707088786,0.0,0.0,696.0590010000001,44.57125668316853,44.57125668316853,7785.4910570040365
Algeria,flood,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,80.68619671928388,0.013635998293122781,0.0,0.0,696.0590010000001,106.16294276442973,106.16294276442973,7785.491057004037
Algeria,flood,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,113.3970114173525,0.01916413856402138,0.0,0.0,696.0590010000001,149.20222940537462,149.20222940537462,7785.491057004038
Algeria,flood,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,241.39305603966824,0.04079551935730181,0.0,0.0,696.0590010000001,317.6131511221083,317.6131511221083,7785.491057004036
Algeria,flood,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,300.50616949708376,0.050785658277975994,0.0,0.0,696.0590010000001,395.3912883472451,395.3912883472451,7785.4910570040365
Algeria,flood,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,353.37015670072935,0.05971969245713682,0.0,0.0,696.0590010000001,464.9471315520701,464.9471315520701,7785.4910570040365
Algeria,flood,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,370.90509204508635,0.06268310327767095,0.0,0.0,696.0590010000001,488.0187399935675,488.0187399935675,7785.491057004036
Algeria,flood,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Angola,earthquake,1.0,5984.6404219999995,6024.726138,28813463,0.054000000000000006,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,0.18779709913493586,1.9976190463311524e-05,0.0,0.0,299.2320211,0.017221978813515632,0.017221978813515632,862.125280851006
Angola,earthquake,20.0,5984.6404219999995,6024.726138,28813463,0.054000000000000006,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,0.970414128598109,0.00010322405165180787,0.0,0.0,299.2320211,0.08899206452089362,0.08899206452089362,862.1252808510059
Angola,earthquake,50.0,5984.6404219999995,6024.726138,28813463,0.054000000000000006,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,3.1430488488472808,0.00033432967138087816,0.0,0.0,299.2320211,0.2882340618360641,0.2882340618360641,862.1252808510059
